Year,Month,Day,Hour,Minute,Second,Latitude,Londitude,Height(m),sigma ,Flash No.
2013,8,1,4,17,2.0224258,35.61418,136.05318,8693,9.54E-03,201
2013,8,1,4,17,2.0224813,35.61422,136.05337,4741,2.27E-02,201
2013,8,1,4,17,2.0231297,35.5837,136.03559,8643,1.68E-02,201
2013,8,1,4,17,2.0233648,35.61127,136.04646,9438,4.89E-03,201
2013,8,1,4,17,2.0234247,35.61752,136.05576,8588,2.08E-02,201
2013,8,1,4,17,2.0238558,35.60682,136.03669,11680,4.12E-01,201
2013,8,1,4,17,2.0239158,35.62453,136.06133,8792,2.21E-02,201
2013,8,1,4,17,2.0257204,35.60823,136.03558,2938,1.36E-01,201
2013,8,1,4,17,2.0258756,35.61046,136.03689,10098,1.55E-02,201
2013,8,1,4,17,2.0261247,35.61419,136.03788,8406,1.42E-02,201
2013,8,1,4,17,2.0271601,35.61572,136.04878,9284,2.73E-02,201
2013,8,1,4,17,2.0272729,35.5889,136.04048,10736,1.70E-01,201
2013,8,1,4,17,2.0278039,35.60559,136.02242,6069,2.73E-03,201
2013,8,1,4,17,2.0279244,35.62946,136.03993,15934,1.86E+00,201
2013,8,1,4,17,2.028946,35.60587,136.05038,5762,4.03E+00,201
2013,8,1,4,17,2.036555,35.6274,136.02094,15330,1.12E-01,201
2013,8,1,4,17,2.0645382,35.63074,136.02508,13282,1.43E-02,201
2013,8,1,4,17,2.0647231,35.6218,136.02437,11028,4.93E-03,201
2013,8,1,4,17,2.0685231,35.60006,136.0209,7655,2.06E-02,201
2013,8,1,4,17,2.0686804,35.60447,136.01598,12965,2.66E-03,201
2013,8,1,4,17,2.0698374,35.60643,136.05184,14139,4.77E-01,201
2013,8,1,4,17,2.0711966,35.60363,136.05257,6531,2.21E-01,201
2013,8,1,4,17,2.0759311,35.60492,136.00609,7432,4.20E-05,201
2013,8,1,4,17,2.0801676,35.64802,136.0595,10681,1.03E-02,201
2013,8,1,4,17,2.086146,35.63211,135.97087,11700,4.14E-02,201
2013,8,1,4,17,2.1042673,35.6611,136.03941,12955,6.51E-03,201
2013,8,1,4,17,2.1043853,35.65984,136.04109,14335,6.45E-03,201
2013,8,1,4,17,2.1049818,35.64536,135.95357,12048,2.11E-01,201
2013,8,1,4,17,2.1104274,35.6519,135.95428,14194,1.29E-01,201
2013,8,1,4,17,2.1184474,35.66999,136.03469,12993,6.71E-03,201
2013,8,1,4,17,2.1184842,35.67036,136.03819,11245,6.23E-02,201
2013,8,1,4,17,2.3791037,35.63886,135.99737,8456,4.23E-02,201
2013,8,1,4,17,2.4622629,35.64201,136.16018,15782,1.54E-01,201
2013,8,1,4,17,2.4629674,35.61535,136.13647,11921,3.88E-01,201
2013,8,1,4,17,2.4644728,35.65229,135.98122,13506,1.25E-01,201
2013,8,1,4,17,2.4645535,35.65155,135.99173,7860,1.59E-02,201
2013,8,1,4,17,2.485125,35.64012,136.04326,14368,1.04E-02,201
2013,8,1,4,17,2.4859945,35.60591,136.0252,7185,7.43E-02,201
2013,8,1,4,17,2.4864281,35.63818,136.04094,13586,8.34E-01,201
2013,8,1,4,17,2.4871437,35.63779,136.04449,9626,1.74E-02,201
2013,8,1,4,17,2.4882863,35.63966,136.04443,14417,7.57E-01,201
2013,8,1,4,17,2.4898563,35.65277,136.05994,8020,8.80E-03,201
2013,8,1,4,17,2.4939069,35.63551,136.04797,8809,5.41E-03,201
2013,8,1,4,18,22.4799599,35.66239,134.91301,9597,1.54E-03,202
2013,8,1,4,18,22.4803283,35.7865,134.83245,8867,1.03E-02,202
2013,8,1,4,18,22.4806633,35.71609,134.87828,9412,5.72E-04,202
2013,8,1,4,18,22.4808227,35.70518,134.87782,10232,2.73E-03,202
2013,8,1,4,18,22.4812389,35.65763,134.91642,9671,3.43E-03,202
2013,8,1,4,18,22.4813061,35.65846,134.91602,9586,5.46E-04,202
2013,8,1,4,18,22.4816472,35.77331,134.83373,11467,1.78E-03,202
2013,8,1,4,18,22.4817204,35.7159,134.86939,6456,6.45E-02,202
2013,8,1,4,18,22.4823051,35.70643,134.87217,8123,1.64E-02,202
2013,8,1,4,18,22.4825634,35.68654,134.88201,9571,2.02E-02,202
2013,8,1,4,18,22.482595,35.75834,134.83602,9748,1.49E-02,202
2013,8,1,4,18,22.4829632,35.77205,134.83412,11492,4.57E-04,202
2013,8,1,4,18,22.4836218,35.7252,134.86351,11747,4.47E-02,202
2013,8,1,4,18,22.4837363,35.66878,134.89404,7680,4.26E-02,202
2013,8,1,4,18,22.484479,35.71546,134.85693,11741,6.60E-05,202
2013,8,1,4,18,22.4846254,35.70082,134.8653,7781,1.57E-03,202
2013,8,1,4,18,22.4849953,35.79585,134.82571,7447,7.63E-02,202
2013,8,1,4,18,22.486707,35.71546,134.85693,11741,6.60E-05,202
2013,8,1,4,18,22.4876095,35.71546,134.85693,11741,6.60E-05,202
2013,8,1,4,18,22.4883052,35.76015,134.82713,11838,2.85E-03,202
2013,8,1,4,18,22.4887669,35.76015,134.82713,11838,2.85E-03,202
2013,8,1,4,18,22.4911323,35.77154,134.83436,10918,7.79E-04,202
2013,8,1,4,18,22.4931369,35.68753,134.8777,5040,9.80E-01,202
2013,8,1,4,18,22.4942503,35.68744,134.86505,5757,6.37E-02,202
2013,8,1,4,18,22.4949925,35.78444,134.80244,7119,4.30E+00,202
2013,8,1,4,18,22.495798,35.72709,134.82545,12649,3.78E-02,202
2013,8,1,4,18,22.4959703,35.70797,134.83969,7649,1.80E-01,202
2013,8,1,4,18,22.4974412,35.72385,134.83294,6364,1.78E+00,202
2013,8,1,4,18,22.4976944,35.70351,134.83819,6080,2.06E-01,202
2013,8,1,4,18,22.4991548,35.73325,134.8231,6774,9.56E-02,202
2013,8,1,4,18,22.499389,35.69656,134.83847,6978,8.00E-02,202
2013,8,1,4,18,22.4995941,35.70337,134.83816,11906,1.17E-01,202
2013,8,1,4,18,22.4996924,35.85513,134.71778,12372,5.41E-02,202
2013,8,1,4,18,22.4998093,35.78422,134.79401,7869,1.22E-02,202
2013,8,1,4,18,22.5007556,35.72455,134.82264,7066,1.90E-02,202
2013,8,1,4,18,22.5062679,35.70845,134.84423,10922,2.47E-02,202
2013,8,1,4,18,22.5257038,35.78797,134.81536,8950,2.78E-02,202
2013,8,1,4,18,22.5331666,35.63467,134.93746,10230,1.04E-02,202
2013,8,1,4,18,22.5509386,35.61482,134.82041,4224,2.66E+00,202
2013,8,1,4,18,22.5519169,35.56357,134.86442,5230,6.33E-02,202
2013,8,1,4,18,22.5522512,35.5765,134.85229,5308,2.67E-02,202
2013,8,1,4,18,22.5532366,35.63676,134.80771,6767,5.75E-01,202
2013,8,1,4,18,22.5533642,35.64622,134.79678,6537,5.15E-04,202
2013,8,1,4,18,22.553922,35.62454,134.80272,5985,3.77E-02,202
2013,8,1,4,18,22.5545802,35.64695,134.87335,6389,1.52E-01,202
2013,8,1,4,18,22.5556527,35.6539,134.76771,5825,2.10E-01,202
2013,8,1,4,18,22.5558499,35.67794,134.75839,8365,5.80E-02,202
2013,8,1,4,18,22.556046,35.57113,134.92242,3302,6.49E-02,202
2013,8,1,4,18,22.5562722,35.68042,134.75576,10035,1.21E-01,202
2013,8,1,4,18,22.5562876,35.54735,134.93667,5650,5.60E-02,202
2013,8,1,4,18,22.557021,35.57548,134.91938,5919,8.59E-03,202
2013,8,1,4,18,22.5570325,35.81293,134.81016,11337,5.46E-03,202
2013,8,1,4,18,22.5571269,35.8176,134.80888,10632,5.92E-03,202
2013,8,1,4,18,22.5572312,35.74718,134.73734,8020,2.65E-01,202
2013,8,1,4,18,22.5578683,35.92212,134.75379,9091,2.61E-02,202
2013,8,1,4,18,22.5578724,35.62286,134.87694,6805,1.47E-03,202
2013,8,1,4,18,22.5579122,35.64225,134.86536,11958,5.14E-02,202
2013,8,1,4,18,22.5581094,35.67713,134.84819,8365,4.38E+00,202
2013,8,1,4,18,22.5585986,35.63977,134.87385,10174,3.07E-02,202
2013,8,1,4,18,22.5588532,35.66439,134.76159,8118,1.91E-01,202
2013,8,1,4,18,22.5589406,35.58985,134.92076,10157,7.37E-03,202
2013,8,1,4,18,22.5590869,35.67631,134.83575,5618,1.76E-02,202
2013,8,1,4,18,22.5591792,35.9765,134.76048,14198,3.60E-01,202
2013,8,1,4,18,22.5594959,35.84367,134.7122,4384,6.63E-02,202
2013,8,1,4,18,22.5597795,35.66035,134.84003,5737,7.10E-03,202
2013,8,1,4,18,22.5602779,35.62722,134.90106,6854,3.53E-04,202
2013,8,1,4,18,22.5603958,35.5831,134.88895,5239,4.38E-02,202
2013,8,1,4,18,22.5608069,35.78875,134.79593,13570,1.20E-01,202
2013,8,1,4,18,22.5611404,35.6195,134.79933,6904,4.40E-01,202
2013,8,1,4,18,22.5614437,35.74109,134.84701,9381,1.53E-02,202
2013,8,1,4,18,22.5618529,35.6431,134.83362,7305,8.74E-01,202
2013,8,1,4,18,22.5619682,35.55517,134.85205,5769,1.96E-03,202
2013,8,1,4,18,22.5621276,35.65018,134.8289,6893,6.31E-04,202
2013,8,1,4,18,22.5623485,35.59284,134.81901,6277,1.04E-01,202
2013,8,1,4,18,22.5627011,35.53798,134.93118,4383,1.54E+00,202
2013,8,1,4,18,22.5631483,35.64768,134.8234,7480,1.57E-01,202
2013,8,1,4,18,22.5633918,35.59202,134.86123,5165,3.56E-03,202
2013,8,1,4,18,22.5638131,35.59677,134.8568,10204,6.23E-03,202
2013,8,1,4,18,22.5644558,35.55593,134.89068,5205,5.40E-01,202
2013,8,1,4,18,22.564553,35.6354,134.79575,6948,3.45E-04,202
2013,8,1,4,18,22.564898,35.59296,134.83154,6591,2.14E-02,202
2013,8,1,4,18,22.5649928,35.57281,134.87131,10256,2.18E-02,202
2013,8,1,4,18,22.5656571,35.54015,134.89461,12437,1.37E-02,202
2013,8,1,4,18,22.5657835,35.72014,134.7473,12944,4.36E-02,202
2013,8,1,4,18,22.5659887,35.76668,134.82171,6227,1.32E+00,202
2013,8,1,4,18,22.5664065,35.63282,134.82541,6700,2.95E-02,202
2013,8,1,4,18,22.5673008,35.68708,134.77508,8172,1.13E-02,202
2013,8,1,4,18,22.5676329,35.54098,134.88932,8879,1.63E-02,202
2013,8,1,4,18,22.5679285,35.60593,134.83877,7854,3.22E-02,202
2013,8,1,4,18,22.56827,35.54588,134.88263,5013,1.35E-03,202
2013,8,1,4,18,22.5683264,35.60082,134.83243,6020,3.88E+00,202
2013,8,1,4,18,22.5687682,35.54133,134.89812,5866,3.49E-02,202
2013,8,1,4,18,22.5691471,35.56859,134.86072,6070,9.90E-05,202
2013,8,1,4,18,22.5696584,35.62619,134.78141,8319,2.20E-02,202
2013,8,1,4,18,22.5697649,35.56741,134.86145,6096,7.58E-02,202
2013,8,1,4,18,22.5703056,35.57932,134.86733,7056,2.27E-03,202
2013,8,1,4,18,22.570464,35.65348,134.8245,9297,1.05E+00,202
2013,8,1,4,18,22.5705801,35.76141,134.85778,10175,3.56E+00,202
2013,8,1,4,18,22.5728178,35.64449,134.84441,7466,5.48E-02,202
2013,8,1,4,18,22.5741176,35.62209,134.86003,8612,1.72E-01,202
2013,8,1,4,18,22.576416,35.71649,134.83365,11250,3.82E-02,202
2013,8,1,4,18,22.5769524,35.60201,134.78206,8207,1.68E-03,202
2013,8,1,4,18,22.577153,35.61392,134.86603,6912,9.65E-02,202
2013,8,1,4,18,22.5794436,35.57195,134.89854,6022,2.11E-02,202
2013,8,1,4,18,22.5801339,35.60103,134.88998,6407,2.91E+00,202
2013,8,1,4,18,22.7984017,35.3992,134.80789,7286,4.46E+00,202
2013,8,1,4,18,22.8205274,35.52336,134.99702,10923,3.46E+00,202
2013,8,1,4,18,22.878066,35.47436,134.93414,1984,5.70E-01,202
2013,8,1,4,18,23.0268245,35.56651,134.96562,1771,5.87E-02,202
2013,8,1,4,18,23.0816607,35.47443,134.93027,5012,2.64E-01,202
2013,8,1,4,18,23.0817577,35.45672,134.94706,1881,4.77E-03,202
2013,8,1,4,18,23.1172666,35.52337,134.89686,11992,7.64E-03,202
2013,8,1,4,18,23.1173823,35.74167,134.79265,12863,9.86E-01,202
2013,8,1,4,18,23.1178154,35.52554,134.89259,3330,2.71E-01,202
2013,8,1,4,18,23.1524193,35.5841,134.84727,9260,2.19E+00,202
2013,8,1,4,18,23.1648357,35.51392,134.90487,5635,4.62E-02,202
2013,8,1,4,18,23.1653754,35.55986,134.85397,8475,2.96E+00,202
2013,8,1,4,18,23.1655339,35.44292,134.92652,9062,8.47E-02,202
2013,8,1,4,18,23.1656533,35.62614,134.8409,11384,4.48E-02,202
2013,8,1,4,18,23.1656696,35.49117,134.9084,3352,1.26E+00,202
2013,8,1,4,18,23.1664578,35.49207,134.91326,3301,7.87E-03,202
2013,8,1,4,18,23.2112754,35.48218,134.94411,2314,3.49E+00,202
2013,8,1,4,18,23.286698,35.6342,134.84912,15228,4.43E-02,202
2013,8,1,4,18,23.2880898,35.61836,134.85443,10232,6.37E-02,202
2013,8,1,4,18,24.0728807,35.66511,135.18222,4528,2.31E-02,203
2013,8,1,4,18,24.0736271,35.69446,135.17514,6327,4.10E-01,203
2013,8,1,4,18,24.0745597,35.6579,135.18307,4430,3.02E-01,203
2013,8,1,4,18,24.0750351,35.68754,135.17346,9634,6.30E-05,203
2013,8,1,4,18,24.0752674,35.6796,135.17575,5948,6.82E-03,203
2013,8,1,4,18,24.0753347,35.65067,135.18106,5404,1.23E-04,203
2013,8,1,4,18,24.0754991,35.75058,135.15447,12369,2.42E-01,203
2013,8,1,4,18,24.0756801,35.68754,135.17346,9634,6.30E-05,203
2013,8,1,4,18,24.0761055,35.73422,135.15198,14142,6.94E-04,203
2013,8,1,4,18,24.0762363,35.69226,135.17472,13818,1.88E-02,203
2013,8,1,4,18,24.0777537,35.74252,135.1491,13431,1.13E-01,203
2013,8,1,4,18,24.077993,35.69263,135.16931,7834,4.63E-02,203
2013,8,1,4,18,24.0811802,35.70391,135.15687,10607,1.63E-02,203
2013,8,1,4,18,24.0842894,35.6727,135.16812,8897,1.19E-03,203
2013,8,1,4,18,24.0887839,35.84877,135.14395,14153,2.00E-05,203
2013,8,1,4,18,24.0890042,35.65244,135.17743,7305,3.53E-04,203
2013,8,1,4,18,24.1065762,35.70733,135.16674,14741,3.46E-03,203
2013,8,1,4,18,24.1203309,35.72409,135.17352,2433,1.29E+00,203
2013,8,1,4,18,24.12553,35.72216,135.16798,14879,5.25E-03,203
2013,8,1,4,18,24.1699436,35.65207,135.20237,10001,2.53E-02,203
2013,8,1,4,18,24.4151181,35.75822,135.13695,13650,3.80E-02,203
2013,8,1,4,18,24.4203643,35.71306,135.19575,7805,1.07E-01,203
2013,8,1,4,18,24.4205683,35.73665,135.19989,7273,2.98E+00,203
2013,8,1,4,18,24.420636,35.71704,135.20349,7155,2.68E+00,203
2013,8,1,4,18,24.4212011,35.71346,135.20439,5315,2.30E-01,203
2013,8,1,4,18,24.432589,35.69022,135.15353,9146,1.60E-02,203
2013,8,1,4,18,24.4364859,35.66347,135.15246,8076,1.89E-02,203
2013,8,1,4,18,24.4400781,35.65742,135.14902,11653,1.12E-03,203
2013,8,1,4,18,24.4421992,35.67532,135.14499,14304,1.10E-02,203
2013,8,1,4,18,24.4439091,35.67723,135.14469,6556,8.87E-02,203
2013,8,1,4,18,24.4450133,35.77903,135.13313,8331,2.38E+00,203
2013,8,1,4,18,24.4467424,35.65409,135.14925,7239,1.35E-02,203
2013,8,1,4,18,24.4474389,35.6646,135.14569,11896,2.71E-02,203
2013,8,1,4,18,24.4475966,35.69618,135.1286,11231,2.47E+00,203
2013,8,1,4,18,24.447871,35.66999,135.14343,6511,1.86E-02,203
2013,8,1,4,18,24.4493581,35.70147,135.12938,9477,3.35E-02,203
2013,8,1,4,18,24.4498054,35.64973,135.14922,6504,4.81E-01,203
2013,8,1,4,18,24.4507173,35.79314,135.12524,8774,6.54E-01,203
2013,8,1,4,18,24.452546,35.67447,135.1421,15033,8.85E-04,203
2013,8,1,4,18,24.452785,35.6943,135.13137,12361,1.75E-02,203
2013,8,1,4,18,24.4557369,35.73905,135.138,10635,3.47E-02,203
2013,8,1,4,18,24.45587,35.74055,135.14165,10473,6.56E-03,203
2013,8,1,4,18,24.4560704,35.67354,135.15945,6509,1.06E+00,203
2013,8,1,4,18,24.4599055,35.62451,135.16265,7036,1.23E+00,203
2013,8,1,4,18,24.4617812,35.82859,135.14673,10442,5.50E-02,203
2013,8,1,4,18,24.4680999,35.60705,135.15805,7360,8.14E-01,203
2013,8,1,4,18,24.4781528,35.67591,135.14636,11568,2.91E-02,203
2013,8,1,4,18,24.4822974,35.60957,135.16363,15927,8.93E-03,203
2013,8,1,4,18,24.4829098,35.64344,135.14824,11392,4.31E-03,203
2013,8,1,4,18,24.4848962,35.58206,135.18017,9820,3.25E-01,203
2013,8,1,4,18,24.4860792,35.64177,135.16539,8517,7.82E-01,203
2013,8,1,4,18,24.4884003,35.57167,135.17866,2666,2.51E-02,203
2013,8,1,4,18,24.4891706,35.5718,135.175,7916,1.17E-01,203
2013,8,1,4,18,24.489214,35.59916,135.16469,9645,1.24E-03,203
2013,8,1,4,18,24.4905791,35.6464,135.15662,11593,2.43E-02,203
2013,8,1,4,18,24.4907126,35.60871,135.15834,10901,4.10E-04,203
2013,8,1,4,18,24.4927683,35.56319,135.18314,7518,1.36E+00,203
2013,8,1,4,18,24.4936362,35.62398,135.16429,10983,2.55E-02,203
2013,8,1,4,18,24.4941627,35.57135,135.16182,7624,1.88E-03,203
2013,8,1,4,18,24.4950363,35.50931,135.16623,5877,4.65E-01,203
2013,8,1,4,18,24.4957379,35.55271,135.18859,5505,5.84E-03,203
2013,8,1,4,18,24.496015,35.60105,135.16834,11707,3.43E-01,203
2013,8,1,4,18,24.4975391,35.79595,135.17396,13646,6.90E-02,203
2013,8,1,4,18,24.4979326,35.53903,135.18322,7829,1.27E+00,203
2013,8,1,4,18,24.4985229,35.66595,135.16668,12432,3.62E-02,203
2013,8,1,4,18,24.4990517,35.59607,135.18739,11636,3.75E-02,203
2013,8,1,4,18,24.500481,35.57515,135.20401,8886,3.28E-02,203
2013,8,1,4,18,24.5007342,35.61666,135.19055,12089,1.28E-01,203
2013,8,1,4,18,24.5009288,35.60098,135.17448,12244,3.84E-04,203
2013,8,1,4,18,24.50138,35.59747,135.19641,12592,2.89E-02,203
2013,8,1,4,18,24.5014701,35.59653,135.20995,2115,3.66E-01,203
2013,8,1,4,18,24.5022495,35.6169,135.19983,12052,1.11E-01,203
2013,8,1,4,18,24.5027076,35.5478,135.22637,10302,2.58E-02,203
2013,8,1,4,18,24.5028283,35.81563,135.15954,14235,3.25E-02,203
2013,8,1,4,18,24.5033623,35.54417,135.22571,6024,7.92E-01,203
2013,8,1,4,18,24.5034568,35.59426,135.20857,12379,2.17E-02,203
2013,8,1,4,18,24.5044718,35.66097,135.19243,8844,4.88E-02,203
2013,8,1,4,18,24.5045329,35.61276,135.21198,11876,1.54E-02,203
2013,8,1,4,18,24.5048759,35.52062,135.2199,6333,3.86E+00,203
2013,8,1,4,18,24.5050609,35.60739,135.21897,11530,3.35E-02,203
2013,8,1,4,18,24.5051059,35.74477,135.09985,7711,1.16E-01,203
2013,8,1,4,18,24.5057807,35.58468,135.21926,10875,8.94E-03,203
2013,8,1,4,18,24.5058849,35.55809,135.2381,7943,1.50E-03,203
2013,8,1,4,18,24.5060169,35.60838,135.21361,11462,6.02E-03,203
2013,8,1,4,18,24.5060902,35.57799,135.22601,10699,1.02E-03,203
2013,8,1,4,18,24.506172,35.59066,135.22484,12130,1.94E+00,203
2013,8,1,4,18,24.5063824,35.70328,135.22664,10913,1.79E-03,203
2013,8,1,4,18,24.5071632,35.61757,135.21566,11651,2.84E-02,203
2013,8,1,4,18,24.5074167,35.55675,135.23847,7790,3.18E-03,203
2013,8,1,4,18,24.5078035,35.59602,135.22769,12309,5.86E-03,203
2013,8,1,4,18,24.5078992,35.5891,135.2334,12458,2.09E-03,203
2013,8,1,4,18,24.507966,35.58209,135.23644,12246,4.53E-04,203
2013,8,1,4,18,24.508692,35.59589,135.20839,12428,4.00E-02,203
2013,8,1,4,18,24.5087385,35.57916,135.2252,7747,4.18E-02,203
2013,8,1,4,18,24.5091962,35.56982,135.228,10730,1.19E-02,203
2013,8,1,4,18,24.5095085,35.62329,135.24236,10036,1.08E-01,203
2013,8,1,4,18,24.5097716,35.53297,135.23794,10137,3.00E-06,203
2013,8,1,4,18,24.5099413,35.57601,135.23057,10535,2.12E-02,203
2013,8,1,4,18,24.510065,35.54824,135.25694,8629,1.65E+00,203
2013,8,1,4,18,24.5104659,35.55201,135.2331,4209,9.45E-02,203
2013,8,1,4,18,24.5109046,35.55383,135.25251,5656,5.08E+00,203
2013,8,1,4,18,24.5109635,35.57807,135.2356,11499,3.45E-02,203
2013,8,1,4,18,24.5111922,35.51486,135.24529,9913,2.21E-03,203
2013,8,1,4,18,24.5115066,35.57516,135.21767,11672,9.28E-01,203
2013,8,1,4,18,24.5117705,35.55661,135.25209,12908,4.47E-03,203
2013,8,1,4,18,24.5119342,35.52831,135.26332,8979,7.45E-02,203
2013,8,1,4,18,24.511976,35.55073,135.25438,12207,9.60E-03,203
2013,8,1,4,18,24.5119951,35.66196,135.24401,10989,6.19E-02,203
2013,8,1,4,18,24.5123088,35.5732,135.24259,10763,7.89E-02,203
2013,8,1,4,18,24.512634,35.53083,135.25603,6490,8.96E-01,203
2013,8,1,4,18,24.5131631,35.58313,135.2429,12243,5.17E-02,203
2013,8,1,4,18,24.513239,35.51332,135.25264,2614,1.53E-01,203
2013,8,1,4,18,24.5132645,35.59798,135.2591,9868,1.63E-02,203
2013,8,1,4,18,24.5134687,35.59008,135.25557,9642,3.53E-03,203
2013,8,1,4,18,24.5137184,35.53827,135.26649,5875,1.73E-01,203
2013,8,1,4,18,24.5137451,35.5977,135.25085,12166,3.96E-03,203
2013,8,1,4,18,24.5142018,35.54662,135.2476,12564,1.68E-02,203
2013,8,1,4,18,24.5149976,35.5291,135.26135,4901,3.81E-01,203
2013,8,1,4,18,24.5150601,35.57868,135.25081,10018,4.35E-03,203
2013,8,1,4,18,24.5151836,35.56288,135.25472,4862,2.06E+00,203
2013,8,1,4,18,24.5152522,35.57439,135.17197,13477,7.38E-03,203
2013,8,1,4,18,24.5153628,35.53083,135.26161,11050,2.47E-02,203
2013,8,1,4,18,24.5154087,35.55948,135.25815,10804,2.01E-03,203
2013,8,1,4,18,24.5155667,35.57123,135.26167,8727,4.98E-02,203
2013,8,1,4,18,24.5158768,35.54013,135.24716,12801,2.02E+00,203
2013,8,1,4,18,24.5165692,35.54032,135.25893,11848,1.28E-02,203
2013,8,1,4,18,24.5167296,35.67455,135.26362,11872,4.40E-02,203
2013,8,1,4,18,24.5170214,35.52559,135.25845,9459,1.45E-01,203
2013,8,1,4,18,24.5170292,35.60276,135.24881,12174,2.18E-03,203
2013,8,1,4,18,24.5170746,35.59465,135.25219,12103,4.35E-03,203
2013,8,1,4,18,24.5171795,35.56603,135.22162,11831,1.28E-03,203
2013,8,1,4,18,24.517309,35.52289,135.26165,5968,2.05E-02,203
2013,8,1,4,18,24.5177128,35.52716,135.27409,10483,2.50E-02,203
2013,8,1,4,18,24.5178033,35.59869,135.23795,13560,1.10E-02,203
2013,8,1,4,18,24.5180258,35.56017,135.25367,11599,5.95E-03,203
2013,8,1,4,18,24.5181819,35.58905,135.23519,14999,1.14E-02,203
2013,8,1,4,18,24.5182587,35.56239,135.26522,9261,1.96E-04,203
2013,8,1,4,18,24.5183711,35.54264,135.22552,5920,1.13E-02,203
2013,8,1,4,18,24.5184672,35.5652,135.25401,11775,7.49E-03,203
2013,8,1,4,18,24.5186532,35.57829,135.25674,10755,4.38E-04,203
2013,8,1,4,18,24.5188641,35.55498,135.24703,11838,9.12E-02,203
2013,8,1,4,18,24.5190413,35.58556,135.28408,9925,3.23E-02,203
2013,8,1,4,18,24.5193651,35.62088,135.21534,13074,8.30E-03,203
2013,8,1,4,18,24.5195365,35.56644,135.26018,5922,1.14E-02,203
2013,8,1,4,18,24.5197238,35.51451,135.27081,3955,6.04E-03,203
2013,8,1,4,18,24.5200689,35.58718,135.25704,9537,2.85E-03,203
2013,8,1,4,18,24.5208166,35.53484,135.25309,9940,1.39E-02,203
2013,8,1,4,18,24.5209305,35.5326,135.28891,12346,1.80E-02,203
2013,8,1,4,18,24.521611,35.62528,135.23606,13424,2.69E-01,203
2013,8,1,4,18,24.5217245,35.55957,135.27869,10494,1.50E-01,203
2013,8,1,4,18,24.5221547,35.5339,135.25329,9918,1.10E-02,203
2013,8,1,4,18,24.5221989,35.52918,135.22799,10342,4.60E-03,203
2013,8,1,4,18,24.5222754,35.52381,135.24646,7582,1.98E-03,203
2013,8,1,4,18,24.5237888,35.52703,135.28954,7553,7.71E-01,203
2013,8,1,4,18,24.5242189,35.56855,135.29264,9538,1.51E-02,203
2013,8,1,4,18,24.5257771,35.52876,135.24244,15180,2.70E-02,203
2013,8,1,4,18,24.526021,35.5556,135.28459,13358,4.36E-02,203
2013,8,1,4,18,24.5269835,35.51671,135.27748,5761,3.68E-02,203
2013,8,1,4,18,24.5289483,35.53771,135.28925,7499,4.00E-02,203
2013,8,1,4,18,24.5290111,35.50843,135.21654,6716,7.11E-03,203
2013,8,1,4,18,24.5314602,35.48774,135.25102,6611,2.60E-02,203
2013,8,1,4,18,24.5318693,35.54395,135.29022,9980,3.29E-02,203
2013,8,1,4,18,24.5342662,35.69003,135.1716,7807,2.49E-03,203
2013,8,1,4,18,24.5361683,35.57522,135.29555,7712,1.18E-02,203
2013,8,1,4,18,24.5388789,35.62738,135.27259,12656,3.47E-04,203
2013,8,1,4,18,24.5421023,35.50208,135.25485,9530,5.48E-02,203
2013,8,1,4,18,24.5437706,35.54975,135.30755,7170,2.53E+00,203
2013,8,1,4,18,24.5474051,35.47909,135.23194,5505,8.08E-01,203
2013,8,1,4,18,24.5499055,35.58695,135.21659,10065,7.88E-02,203
2013,8,1,4,18,24.5533905,35.48956,135.27121,10899,3.84E-03,203
2013,8,1,4,18,24.5537133,35.46089,135.27336,12248,4.05E-02,203
2013,8,1,4,18,24.5540476,35.46006,135.27769,6202,3.82E+00,203
2013,8,1,4,18,24.5541461,35.47162,135.27536,12035,1.12E-02,203
2013,8,1,4,18,24.5545057,35.51662,135.28467,6298,7.23E-01,203
2013,8,1,4,18,24.5547113,35.48202,135.26442,9168,2.69E-03,203
2013,8,1,4,18,24.5553759,35.46607,135.25836,6981,2.18E-02,203
2013,8,1,4,18,24.5555638,35.50512,135.25648,14116,1.49E-02,203
2013,8,1,4,18,24.5556178,35.47922,135.24657,10436,2.82E-01,203
2013,8,1,4,18,24.555776,35.43927,135.28607,9285,4.04E+00,203
2013,8,1,4,18,24.5559237,35.48385,135.24483,10974,1.93E-02,203
2013,8,1,4,18,24.5560369,35.48605,135.27565,11398,2.25E-01,203
2013,8,1,4,18,24.5563041,35.23046,135.37948,6661,1.57E-01,204
2013,8,1,4,18,24.5564229,35.53427,135.27467,5792,2.01E+00,203
2013,8,1,4,18,24.556495,35.45621,135.28397,5787,2.32E-01,203
2013,8,1,4,18,24.5570347,35.45362,135.27631,6473,1.49E-01,203
2013,8,1,4,18,24.5572484,35.46224,135.28338,3250,3.07E+00,203
2013,8,1,4,18,24.5573815,35.47557,135.28488,10218,1.21E-02,203
2013,8,1,4,18,24.5579909,35.45106,135.25265,4809,2.02E+00,203
2013,8,1,4,18,24.5580608,35.448,135.27242,3763,5.81E-01,203
2013,8,1,4,18,24.559049,35.44586,135.28947,4384,1.30E+00,203
2013,8,1,4,18,24.5594446,35.44765,135.25075,5585,1.41E+00,203
2013,8,1,4,18,24.5602304,35.45812,135.25643,10386,2.62E-01,203
